Run	nr_successes	Running avg
5692	2	0.030394
5693	2	0.030388
5694	4	0.030383
5695	4	0.030378
5696	1	0.030372
5697	1	0.030367
5698	5	0.030537
5699	4	0.030532
5700	2	0.030526
5701	2	0.030521
5702	1	0.030516
5703	2	0.030510
5704	3	0.030505
5705	3	0.030500
5706	4	0.030494
5707	2	0.030489
5708	2	0.030484
5709	1	0.030478
5710	2	0.030473
5711	2	0.030468
5712	1	0.030462
5713	3	0.030457
5714	3	0.030452
5715	4	0.030446
5716	1	0.030441
5717	4	0.030436
5718	1	0.030430
5719	3	0.030425
5720	3	0.030420
5721	2	0.030414
5722	2	0.030409
5723	3	0.030404
5724	4	0.030398
5725	3	0.030393
5726	2	0.030388
5727	1	0.030382
5728	2	0.030377
5729	3	0.030372
5730	4	0.030366
5731	3	0.030361
5732	2	0.030356
5733	3	0.030351
5734	2	0.030345
5735	3	0.030340
5736	1	0.030335
5737	5	0.030504
5738	2	0.030498
5739	3	0.030493
5740	4	0.030488
5741	3	0.030482
5742	3	0.030477
5743	3	0.030472
5744	2	0.030467
5745	3	0.030461
5746	3	0.030456
5747	4	0.030451
5748	2	0.030445
5749	3	0.030440
5750	4	0.030435
5751	1	0.030429
5752	3	0.030424
5753	0	0.030419
5754	4	0.030414
5755	2	0.030408
5756	4	0.030403
5757	2	0.030398
5758	2	0.030392
5759	3	0.030387
5760	3	0.030382
5761	4	0.030377
5762	2	0.030371
5763	0	0.030366
5764	3	0.030361
5765	2	0.030356
5766	1	0.030350
5767	3	0.030345
5768	3	0.030340
5769	3	0.030335
5770	1	0.030329
5771	1	0.030324
5772	2	0.030319
5773	3	0.030314
5774	4	0.030308
5775	5	0.030476
5776	1	0.030471
5777	3	0.030466
5778	2	0.030460
5779	3	0.030455
5780	4	0.030450
5781	2	0.030445
5782	4	0.030439
5783	4	0.030434
5784	3	0.030429
5785	4	0.030424
5786	2	0.030418
5787	1	0.030413
5788	1	0.030408
5789	1	0.030402
5790	2	0.030397
5791	3	0.030392
5792	3	0.030387
5793	4	0.030381
5794	2	0.030376
5795	1	0.030371
5796	3	0.030366
5797	2	0.030361
5798	3	0.030355
5799	1	0.030350
5800	3	0.030345
5801	3	0.030340
5802	1	0.030334
5803	1	0.030329
5804	4	0.030324
5805	2	0.030319
5806	2	0.030313
5807	3	0.030308
5808	2	0.030303
5809	3	0.030298
5810	3	0.030293
5811	1	0.030287
5812	3	0.030282
5813	2	0.030277
5814	2	0.030272
5815	2	0.030267
5816	2	0.030261
5817	3	0.030256
5818	2	0.030251
5819	4	0.030246
5820	4	0.030241
5821	1	0.030235
5822	3	0.030230
5823	2	0.030225
5824	2	0.030220
5825	2	0.030215
5826	2	0.030209
5827	3	0.030204
5828	4	0.030199
5829	2	0.030194
5830	2	0.030189
5831	1	0.030184
5832	1	0.030178
5833	4	0.030173
5834	3	0.030168
5835	5	0.030334
5836	3	0.030329
5837	4	0.030324
5838	1	0.030319
5839	1	0.030313
5840	1	0.030308
5841	4	0.030303
5842	2	0.030298
5843	4	0.030293
5844	2	0.030287
5845	2	0.030282
5846	3	0.030277
5847	1	0.030272
5848	2	0.030267
5849	3	0.030262
5850	2	0.030256
5851	3	0.030251
5852	3	0.030246
5853	1	0.030241
5854	2	0.030236
5855	1	0.030231
5856	1	0.030225
5857	1	0.030220
5858	2	0.030215
5859	2	0.030210
5860	1	0.030205
5861	3	0.030200
5862	1	0.030194
5863	1	0.030189
5864	5	0.030355
5865	4	0.030350
5866	3	0.030344
5867	3	0.030339
5868	4	0.030334
5869	3	0.030329
5870	2	0.030324
5871	5	0.030489
5872	1	0.030484
5873	2	0.030478
5874	4	0.030473
5875	3	0.030468
5876	4	0.030463
5877	1	0.030458
5878	4	0.030453
5879	4	0.030447
5880	2	0.030442
5881	2	0.030437
5882	1	0.030432
5883	2	0.030427
5884	4	0.030421
5885	3	0.030416
5886	0	0.030411
5887	2	0.030406
5888	3	0.030401
5889	4	0.030396
5890	1	0.030390
5891	2	0.030385
5892	3	0.030380
5893	4	0.030375
5894	0	0.030370
5895	2	0.030365
5896	3	0.030360
5897	4	0.030354
5898	2	0.030349
5899	4	0.030344
5900	4	0.030339
5901	2	0.030334
5902	2	0.030329
5903	3	0.030324
5904	3	0.030318
5905	2	0.030313
5906	1	0.030308
5907	1	0.030303
5908	3	0.030298
5909	3	0.030293
5910	3	0.030288
5911	3	0.030283
5912	2	0.030277
5913	3	0.030272
5914	3	0.030267
5915	2	0.030262
5916	2	0.030257
5917	2	0.030252
5918	4	0.030247
5919	4	0.030242
5920	1	0.030236
5921	4	0.030231
5922	3	0.030226
5923	3	0.030221
5924	3	0.030216
5925	3	0.030211
5926	2	0.030206
5927	5	0.030369
5928	3	0.030364
5929	0	0.030359
5930	2	0.030354
5931	2	0.030349
5932	2	0.030344
5933	2	0.030339
5934	2	0.030334
5935	1	0.030329
5936	2	0.030323
5937	2	0.030318
5938	3	0.030313
5939	4	0.030308
5940	3	0.030303
5941	4	0.030298
5942	1	0.030293
5943	3	0.030288
5944	4	0.030283
5945	3	0.030278
5946	2	0.030272
5947	2	0.030267
5948	3	0.030262
5949	2	0.030257
5950	3	0.030252
5951	4	0.030247
5952	2	0.030242
5953	4	0.030237
5954	2	0.030232
5955	3	0.030227
5956	2	0.030222
5957	2	0.030217
5958	5	0.030379
5959	3	0.030374
5960	4	0.030369
5961	2	0.030364
5962	3	0.030359
5963	4	0.030354
5964	3	0.030349
5965	4	0.030344
5966	3	0.030339
5967	3	0.030334
5968	4	0.030328
5969	3	0.030323
5970	3	0.030318
5971	3	0.030313
5972	1	0.030308
5973	2	0.030303
5974	3	0.030298
5975	2	0.030293
5976	4	0.030288
5977	3	0.030283
5978	5	0.030445
5979	2	0.030440
5980	3	0.030435
5981	2	0.030430
5982	2	0.030425
5983	3	0.030420
5984	4	0.030414
5985	1	0.030409
5986	2	0.030404
5987	1	0.030399
5988	4	0.030394
5989	4	0.030389
5990	3	0.030384
5991	4	0.030379
5992	4	0.030374
5993	1	0.030369
5994	5	0.030531
5995	5	0.030692
5996	1	0.030687
5997	2	0.030682
5998	2	0.030677
5999	5	0.030838
6000	1	0.030833
6001	3	0.030828
6002	2	0.030823
6003	3	0.030818
6004	1	0.030813
6005	3	0.030808
6006	2	0.030803
6007	3	0.030797
6008	5	0.030959
6009	3	0.030954
6010	3	0.030948
6011	3	0.030943
6012	4	0.030938
6013	1	0.030933
6014	5	0.031094
6015	3	0.031089
6016	2	0.031084
6017	2	0.031079
6018	2	0.031073
6019	2	0.031068
6020	2	0.031063
6021	3	0.031058
6022	3	0.031053
6023	1	0.031048
6024	3	0.031042
6025	1	0.031037
6026	4	0.031032
6027	3	0.031027
6028	2	0.031022
6029	1	0.031017
6030	2	0.031012
6031	2	0.031006
6032	3	0.031001
6033	5	0.031162
6034	2	0.031157
6035	3	0.031152
6036	4	0.031146
6037	3	0.031141
6038	1	0.031136
6039	3	0.031131
6040	2	0.031126
6041	3	0.031121
6042	1	0.031116
6043	0	0.031110
6044	2	0.031105
6045	2	0.031100
6046	1	0.031095
6047	2	0.031090
6048	2	0.031085
6049	2	0.031080
6050	4	0.031074
6051	3	0.031069
6052	2	0.031064
6053	2	0.031059
6054	2	0.031054
6055	2	0.031049
6056	4	0.031044
6057	4	0.031038
6058	1	0.031033
6059	2	0.031028
6060	4	0.031023
6061	3	0.031018
6062	3	0.031013
6063	1	0.031008
6064	3	0.031003
6065	2	0.030998
6066	3	0.030992
6067	5	0.031152
6068	3	0.031147
6069	2	0.031142
6070	4	0.031137
6071	2	0.031132
6072	4	0.031126
6073	3	0.031121
6074	1	0.031116
6075	4	0.031111
6076	3	0.031106
6077	1	0.031101
6078	3	0.031096
6079	2	0.031091
6080	0	0.031086
6081	3	0.031080
6082	3	0.031075
6083	3	0.031070
6084	2	0.031065
6085	2	0.031060
6086	1	0.031055
6087	3	0.031050
6088	3	0.031045
6089	1	0.031040
6090	3	0.031034
6091	1	0.031029
6092	1	0.031024
6093	3	0.031019
6094	4	0.031014
6095	4	0.031009
6096	2	0.031004
6097	2	0.030999
6098	3	0.030994
6099	2	0.030989
6100	4	0.030984
6101	4	0.030979
6102	3	0.030973
6103	3	0.030968
6104	1	0.030963
6105	2	0.030958
6106	0	0.030953
6107	3	0.030948
6108	0	0.030943
6109	2	0.030938
6110	1	0.030933
6111	4	0.030928
6112	2	0.030923
6113	2	0.030918
6114	3	0.030913
6115	2	0.030908
6116	1	0.030903
6117	1	0.030897
6118	3	0.030892
6119	2	0.030887
6120	1	0.030882
6121	3	0.030877
6122	1	0.030872
6123	4	0.030867
6124	3	0.030862
6125	3	0.030857
6126	3	0.030852
6127	1	0.030847
6128	3	0.030842
6129	4	0.030837
6130	3	0.030832
6131	3	0.030827
6132	4	0.030822
6133	2	0.030817
6134	2	0.030812
6135	5	0.030970
6136	2	0.030965
6137	4	0.030960
6138	2	0.030955
6139	2	0.030950
6140	3	0.030945
6141	2	0.030940
6142	4	0.030935
6143	3	0.030930
6144	2	0.030924
6145	3	0.030919
6146	1	0.030914
6147	3	0.030909
6148	3	0.030904
6149	4	0.030899
6150	3	0.030894
6151	2	0.030889
6152	1	0.030884
6153	3	0.030879
6154	5	0.031037
6155	1	0.031032
6156	4	0.031027
6157	3	0.031022
6158	2	0.031017
6159	2	0.031012
6160	3	0.031006
6161	3	0.031001
6162	3	0.030996
6163	4	0.030991
6164	3	0.030986
6165	2	0.030981
6166	2	0.030976
6167	2	0.030971
6168	4	0.030966
6169	3	0.030961
6170	4	0.030956
6171	3	0.030951
6172	2	0.030946
6173	2	0.030941
6174	4	0.030936
6175	3	0.030931
6176	1	0.030926
6177	4	0.030921
6178	1	0.030916
6179	3	0.030911
6180	1	0.030906
6181	2	0.030901
6182	2	0.030896
6183	3	0.030891
6184	3	0.030886
6185	1	0.030881
6186	4	0.030876
6187	2	0.030871
6188	4	0.030866
6189	3	0.030861
6190	4	0.030856
6191	3	0.030851
6192	1	0.030846
6193	4	0.030841
6194	3	0.030836
6195	5	0.030993
6196	4	0.030988
6197	1	0.030983
6198	1	0.030978
6199	2	0.030973
6200	1	0.030968
6201	4	0.030963
6202	4	0.030958
6203	2	0.030953
6204	3	0.030948
6205	4	0.030943
6206	2	0.030938
6207	1	0.030933
6208	2	0.030928
6209	3	0.030923
6210	4	0.030918
6211	4	0.030913
6212	3	0.030908
6213	3	0.030903
6214	2	0.030898
6215	4	0.030893
6216	3	0.030888
6217	2	0.030883
6218	3	0.030878
6219	3	0.030873
6220	3	0.030868
6221	3	0.030863
6222	1	0.030858
6223	2	0.030853
6224	3	0.030848
6225	2	0.030843
6226	2	0.030838
6227	4	0.030833
6228	2	0.030829
6229	2	0.030824
6230	5	0.030979
6231	4	0.030974
6232	2	0.030969
6233	4	0.030964
6234	1	0.030959
6235	2	0.030954
6236	1	0.030949
6237	2	0.030944
6238	1	0.030939
6239	1	0.030934
6240	2	0.030929
6241	2	0.030925
6242	3	0.030920
6243	4	0.030915
6244	2	0.030910
6245	2	0.030905
6246	3	0.030900
6247	3	0.030895
6248	0	0.030890
6249	3	0.030885
6250	2	0.030880
6251	3	0.030875
6252	1	0.030870
6253	2	0.030865
6254	3	0.030860
6255	1	0.030855
6256	3	0.030850
6257	3	0.030845
6258	3	0.030841
6259	1	0.030836
6260	1	0.030831
6261	1	0.030826
6262	3	0.030821
6263	2	0.030816
6264	1	0.030811
6265	2	0.030806
6266	1	0.030801
6267	4	0.030796
6268	2	0.030791
6269	3	0.030786
6270	5	0.030941
6271	1	0.030936
6272	2	0.030931
6273	3	0.030926
6274	3	0.030921
6275	0	0.030916
6276	2	0.030911
6277	1	0.030906
6278	3	0.030902
6279	2	0.030897
6280	4	0.030892
6281	2	0.030887
6282	5	0.031041
6283	3	0.031036
6284	2	0.031031
6285	4	0.031026
6286	0	0.031021
6287	4	0.031016
6288	4	0.031011
6289	5	0.031166
6290	3	0.031161
6291	2	0.031156
6292	1	0.031151
6293	2	0.031146
6294	4	0.031141
6295	2	0.031136
6296	2	0.031131
6297	4	0.031126
6298	4	0.031121
6299	2	0.031116
6300	2	0.031111
6301	2	0.031106
6302	5	0.031260
6303	4	0.031255
6304	4	0.031250
6305	1	0.031245
6306	1	0.031240
6307	2	0.031235
6308	2	0.031230
6309	3	0.031225
6310	3	0.031220
6311	3	0.031215
6312	4	0.031210
6313	3	0.031205
6314	2	0.031201
6315	3	0.031196
6316	2	0.031191
6317	1	0.031186
6318	1	0.031181
6319	4	0.031176
6320	3	0.031171
6321	3	0.031166
6322	3	0.031161
6323	3	0.031156
6324	3	0.031151
6325	4	0.031146
6326	4	0.031141
6327	1	0.031136
6328	3	0.031131
6329	1	0.031127
6330	3	0.031122
6331	2	0.031117
6332	2	0.031112
6333	3	0.031107
6334	2	0.031102
6335	1	0.031097
6336	0	0.031092
6337	2	0.031087
6338	2	0.031082
6339	2	0.031077
6340	3	0.031073
6341	2	0.031068
6342	4	0.031063
6343	1	0.031058
6344	2	0.031053
6345	2	0.031048
6346	3	0.031043
6347	3	0.031038
6348	2	0.031033
6349	2	0.031029
6350	3	0.031024
6351	1	0.031019
6352	3	0.031014
6353	4	0.031009
6354	2	0.031004
6355	0	0.030999
6356	4	0.030994
6357	3	0.030989
6358	1	0.030985
6359	3	0.030980
6360	3	0.030975
6361	3	0.030970
6362	2	0.030965
6363	4	0.030960
6364	4	0.030955
6365	3	0.030951
6366	2	0.030946
6367	3	0.030941
6368	2	0.030936
6369	4	0.030931
6370	4	0.030926
6371	4	0.030921
6372	2	0.030917
6373	2	0.030912
6374	1	0.030907
6375	1	0.030902
6376	4	0.030897
6377	2	0.030892
6378	2	0.030887
6379	3	0.030883
6380	0	0.030878
6381	2	0.030873
6382	3	0.030868
6383	2	0.030863
6384	1	0.030858
6385	2	0.030854
6386	3	0.030849
6387	4	0.030844
6388	1	0.030839
6389	3	0.030834
6390	4	0.030829
6391	3	0.030825
6392	2	0.030820
6393	3	0.030815
6394	0	0.030810
6395	1	0.030805
6396	3	0.030801
6397	5	0.030952
6398	1	0.030947
6399	1	0.030942
6400	4	0.030937
6401	2	0.030933
6402	3	0.030928
6403	4	0.030923
6404	2	0.030918
6405	2	0.030913
6406	2	0.030909
6407	1	0.030904
6408	3	0.030899
6409	2	0.030894
6410	3	0.030889
6411	3	0.030884
6412	3	0.030880
6413	3	0.030875
6414	2	0.030870
6415	2	0.030865
6416	3	0.030860
6417	1	0.030856
6418	3	0.030851
6419	4	0.030846
6420	2	0.030841
6421	1	0.030836
6422	1	0.030832
6423	5	0.030982
6424	2	0.030978
6425	1	0.030973
6426	2	0.030968
6427	2	0.030963
6428	4	0.030958
6429	2	0.030953
6430	3	0.030949
6431	1	0.030944
6432	2	0.030939
6433	3	0.030934
6434	3	0.030929
6435	2	0.030925
6436	1	0.030920
6437	3	0.030915
6438	3	0.030910
6439	3	0.030905
6440	3	0.030901
6441	2	0.030896
6442	3	0.030891
6443	2	0.030886
6444	4	0.030881
6445	1	0.030877
6446	3	0.030872
6447	4	0.030867
6448	3	0.030862
6449	4	0.030857
6450	2	0.030853
6451	2	0.030848
6452	2	0.030843
6453	0	0.030838
6454	3	0.030834
6455	1	0.030829
6456	2	0.030824
6457	1	0.030819
6458	4	0.030814
6459	4	0.030810
6460	2	0.030805
6461	0	0.030800
6462	4	0.030795
6463	3	0.030791
6464	4	0.030786
6465	1	0.030781
6466	3	0.030776
6467	3	0.030772
6468	0	0.030767
6469	0	0.030762
6470	0	0.030757
6471	3	0.030753
6472	3	0.030748
6473	2	0.030743
6474	2	0.030738
6475	1	0.030734
6476	1	0.030729
6477	2	0.030724
6478	3	0.030719
6479	3	0.030715
6480	3	0.030710
6481	3	0.030705
6482	2	0.030700
6483	1	0.030696
6484	2	0.030691
6485	4	0.030686
6486	1	0.030681
6487	3	0.030677
6488	2	0.030672
6489	3	0.030667
6490	2	0.030663
6491	5	0.030812
6492	3	0.030807
6493	4	0.030802
6494	2	0.030798
6495	2	0.030793
6496	2	0.030788
6497	4	0.030783
6498	2	0.030779
6499	1	0.030774
6500	3	0.030769
6501	2	0.030764
6502	3	0.030760
6503	2	0.030755
6504	2	0.030750
6505	3	0.030746
6506	4	0.030741
6507	2	0.030736
6508	3	0.030731
6509	3	0.030727
6510	2	0.030722
6511	3	0.030717
6512	4	0.030713
6513	3	0.030708
6514	5	0.030857
6515	3	0.030852
6516	1	0.030847
6517	2	0.030842
6518	4	0.030838
6519	2	0.030833
6520	3	0.030828
6521	1	0.030823
6522	2	0.030819
6523	2	0.030814
6524	2	0.030809
6525	2	0.030805
6526	3	0.030800
6527	2	0.030795
6528	5	0.030944
6529	4	0.030939
6530	3	0.030934
6531	3	0.030929
6532	2	0.030925
6533	1	0.030920
6534	4	0.030915
6535	2	0.030910
6536	3	0.030906
6537	2	0.030901
6538	4	0.030896
6539	4	0.030892
6540	3	0.030887
6541	4	0.030882
6542	2	0.030877
6543	2	0.030873
6544	2	0.030868
6545	2	0.030863
6546	2	0.030859
6547	3	0.030854
6548	3	0.030849
6549	3	0.030844
6550	1	0.030840
6551	2	0.030835
6552	1	0.030830
6553	3	0.030826
6554	4	0.030821
6555	2	0.030816
6556	3	0.030811
6557	3	0.030807
6558	3	0.030802
6559	2	0.030797
6560	2	0.030793
6561	4	0.030788
6562	3	0.030783
6563	2	0.030779
6564	2	0.030774
6565	2	0.030769
6566	1	0.030765
6567	1	0.030760
6568	3	0.030755
6569	4	0.030750
6570	2	0.030746
6571	3	0.030741
6572	3	0.030736
6573	2	0.030732
6574	2	0.030727
6575	1	0.030722
6576	2	0.030718
6577	3	0.030713
6578	1	0.030708
6579	2	0.030704
6580	2	0.030699
6581	4	0.030694
6582	4	0.030690
6583	4	0.030685
6584	1	0.030680
6585	1	0.030676
6586	3	0.030671
6587	2	0.030666
6588	2	0.030662
6589	0	0.030657
6590	3	0.030653
6591	2	0.030648
6592	2	0.030643
6593	4	0.030639
6594	2	0.030634
6595	3	0.030629
6596	3	0.030625
6597	1	0.030620
6598	4	0.030615
6599	3	0.030611
6600	3	0.030606
6601	4	0.030601
6602	2	0.030597
6603	2	0.030592
6604	3	0.030588
6605	1	0.030583
6606	1	0.030578
6607	2	0.030574
6608	4	0.030569
6609	4	0.030564
6610	4	0.030560
6611	3	0.030555
6612	3	0.030551
6613	3	0.030546
6614	3	0.030541
6615	2	0.030537
6616	1	0.030532
6617	3	0.030527
6618	2	0.030523
6619	0	0.030518
6620	3	0.030514
6621	3	0.030509
6622	4	0.030504
6623	2	0.030500
6624	3	0.030495
6625	2	0.030491
6626	3	0.030486
6627	3	0.030481
6628	5	0.030628
6629	3	0.030623
6630	2	0.030618
6631	2	0.030614
6632	4	0.030609
6633	3	0.030605
6634	1	0.030600
6635	3	0.030595
6636	3	0.030591
6637	1	0.030586
6638	1	0.030582
6639	3	0.030577
6640	2	0.030572
6641	3	0.030568
6642	3	0.030563
6643	3	0.030558
6644	1	0.030554
6645	1	0.030549
6646	2	0.030545
6647	3	0.030540
6648	4	0.030535
6649	0	0.030531
6650	2	0.030526
6651	2	0.030522
6652	2	0.030517
6653	4	0.030513
6654	1	0.030508
6655	3	0.030503
6656	2	0.030499
6657	1	0.030494
6658	3	0.030490
6659	4	0.030485
6660	3	0.030480
6661	2	0.030476
6662	4	0.030471
6663	4	0.030467
6664	2	0.030462
6665	1	0.030458
6666	2	0.030453
6667	1	0.030448
6668	2	0.030444
6669	3	0.030439
6670	2	0.030435
6671	3	0.030430
6672	1	0.030426
6673	3	0.030421
6674	4	0.030417
6675	2	0.030412
6676	1	0.030407
6677	3	0.030403
6678	1	0.030398
6679	4	0.030394
6680	5	0.030539
6681	4	0.030534
6682	1	0.030530
6683	3	0.030525
6684	3	0.030521
6685	2	0.030516
6686	3	0.030512
6687	2	0.030507
6688	4	0.030502
6689	4	0.030498
6690	5	0.030643
6691	2	0.030638
6692	3	0.030634
6693	3	0.030629
6694	3	0.030624
6695	3	0.030620
6696	2	0.030615
6697	2	0.030611
6698	3	0.030606
6699	2	0.030602
6700	1	0.030597
6701	4	0.030592
6702	2	0.030588
6703	4	0.030583
6704	2	0.030579
6705	4	0.030574
6706	0	0.030570
6707	3	0.030565
6708	3	0.030561
6709	3	0.030556
6710	3	0.030551
6711	3	0.030547
6712	3	0.030542
6713	2	0.030538
6714	2	0.030533
6715	2	0.030529
6716	1	0.030524
6717	0	0.030520
6718	2	0.030515
6719	4	0.030510
6720	2	0.030506
6721	0	0.030501
6722	2	0.030497
6723	4	0.030492
6724	3	0.030488
6725	3	0.030483
6726	2	0.030479
6727	3	0.030474
6728	3	0.030470
6729	3	0.030465
6730	3	0.030461
6731	3	0.030456
6732	3	0.030452
6733	4	0.030447
6734	3	0.030443
6735	4	0.030438
6736	4	0.030433
6737	2	0.030429
6738	2	0.030424
6739	4	0.030420
6740	3	0.030415
6741	2	0.030411
6742	1	0.030406
6743	2	0.030402
6744	2	0.030397
6745	1	0.030393
6746	1	0.030388
6747	3	0.030384
6748	3	0.030379
6749	2	0.030375
6750	4	0.030370
6751	3	0.030366
6752	2	0.030361
6753	3	0.030357
6754	4	0.030352
6755	2	0.030348
6756	4	0.030343
6757	5	0.030487
6758	2	0.030482
6759	3	0.030478
6760	2	0.030473
6761	5	0.030617
6762	2	0.030612
6763	1	0.030608
6764	4	0.030603
6765	4	0.030599
6766	2	0.030594
6767	3	0.030590
6768	3	0.030585
6769	2	0.030581
6770	3	0.030576
6771	2	0.030572
6772	2	0.030567
6773	2	0.030563
6774	0	0.030558
6775	2	0.030554
6776	2	0.030549
6777	1	0.030544
6778	2	0.030540
6779	3	0.030535
6780	0	0.030531
6781	2	0.030526
6782	4	0.030522
6783	3	0.030517
6784	3	0.030513
6785	2	0.030508
6786	2	0.030504
6787	3	0.030499
6788	3	0.030495
6789	3	0.030490
6790	4	0.030486
6791	3	0.030482
6792	3	0.030477
6793	1	0.030473
6794	2	0.030468
6795	2	0.030464
6796	1	0.030459
6797	3	0.030455
6798	4	0.030450
6799	4	0.030446
6800	3	0.030441
6801	4	0.030437
6802	4	0.030432
6803	4	0.030428
6804	1	0.030423
6805	3	0.030419
6806	3	0.030414
6807	1	0.030410
6808	3	0.030405
6809	4	0.030401
6810	4	0.030396
6811	2	0.030392
6812	1	0.030388
6813	1	0.030383
6814	5	0.030525
6815	1	0.030521
6816	3	0.030516
6817	4	0.030512
6818	3	0.030507
6819	3	0.030503
6820	4	0.030499
6821	3	0.030494
6822	4	0.030490
6823	2	0.030485
6824	2	0.030481
6825	2	0.030476
6826	2	0.030472
6827	3	0.030467
6828	4	0.030463
6829	1	0.030458
6830	4	0.030454
6831	2	0.030449
6832	1	0.030445
6833	4	0.030441
6834	3	0.030436
6835	3	0.030432
6836	2	0.030427
6837	4	0.030423
6838	3	0.030418
6839	1	0.030414
6840	2	0.030409
6841	2	0.030405
6842	3	0.030400
6843	2	0.030396
6844	4	0.030392
6845	3	0.030387
6846	2	0.030383
6847	1	0.030378
6848	4	0.030374
6849	2	0.030369
6850	2	0.030365
6851	5	0.030506
6852	2	0.030502
6853	2	0.030498
6854	4	0.030493
6855	2	0.030489
6856	3	0.030484
6857	2	0.030480
6858	1	0.030475
6859	1	0.030471
6860	2	0.030466
6861	3	0.030462
6862	2	0.030458
6863	2	0.030453
6864	3	0.030449
6865	2	0.030444
6866	3	0.030440
6867	2	0.030435
6868	2	0.030431
6869	4	0.030427
6870	2	0.030422
6871	2	0.030418
6872	3	0.030413
6873	3	0.030409
6874	3	0.030404
6875	4	0.030400
6876	2	0.030396
6877	3	0.030391
6878	2	0.030387
6879	0	0.030382
6880	2	0.030378
6881	1	0.030373
6882	2	0.030369
6883	2	0.030365
6884	2	0.030360
6885	2	0.030356
6886	2	0.030351
6887	0	0.030347
6888	4	0.030343
6889	0	0.030338
6890	3	0.030334
6891	0	0.030329
6892	3	0.030325
6893	3	0.030321
6894	1	0.030316
6895	2	0.030312
6896	3	0.030307
6897	2	0.030303
6898	1	0.030299
6899	3	0.030294
6900	1	0.030290
6901	3	0.030285
6902	3	0.030281
6903	1	0.030277
6904	1	0.030272
6905	4	0.030268
6906	4	0.030264
6907	3	0.030259
6908	4	0.030255
6909	4	0.030250
6910	2	0.030246
6911	1	0.030242
6912	3	0.030237
6913	2	0.030233
6914	3	0.030229
6915	3	0.030224
6916	2	0.030220
6917	2	0.030215
6918	0	0.030211
6919	2	0.030207
6920	4	0.030202
6921	4	0.030198
6922	3	0.030194
6923	1	0.030189
6924	3	0.030185
6925	1	0.030181
6926	4	0.030176
6927	1	0.030172
6928	1	0.030167
6929	3	0.030163
6930	5	0.030303
6931	3	0.030299
6932	4	0.030294
6933	4	0.030290
6934	3	0.030286
6935	3	0.030281
6936	0	0.030277
6937	5	0.030417
6938	3	0.030412
6939	2	0.030408
6940	5	0.030548
6941	0	0.030543
6942	2	0.030539
6943	2	0.030534
6944	3	0.030530
6945	2	0.030526
6946	2	0.030521
6947	2	0.030517
6948	2	0.030512
6949	4	0.030508
6950	4	0.030504
6951	2	0.030499
6952	3	0.030495
6953	3	0.030490
6954	3	0.030486
6955	5	0.030625
6956	4	0.030621
6957	1	0.030617
6958	3	0.030612
6959	3	0.030608
6960	3	0.030603
6961	2	0.030599
6962	4	0.030595
6963	1	0.030590
6964	1	0.030586
6965	4	0.030581
6966	2	0.030577
6967	0	0.030573
6968	4	0.030568
6969	2	0.030564
6970	1	0.030560
6971	1	0.030555
6972	3	0.030551
6973	2	0.030546
6974	3	0.030542
6975	1	0.030538
6976	3	0.030533
6977	2	0.030529
6978	2	0.030525
6979	0	0.030520
6980	1	0.030516
6981	2	0.030511
6982	2	0.030507
6983	2	0.030503
6984	2	0.030498
6985	2	0.030494
6986	2	0.030490
6987	3	0.030485
6988	2	0.030481
6989	2	0.030476
6990	3	0.030472
6991	1	0.030468
6992	1	0.030463
6993	2	0.030459
6994	3	0.030455
6995	3	0.030450
6996	0	0.030446
6997	4	0.030442
6998	4	0.030437
6999	2	0.030433
7000	3	0.030429
7001	1	0.030424
7002	1	0.030420
7003	3	0.030416
7004	4	0.030411
7005	2	0.030407
7006	2	0.030403
7007	2	0.030398
7008	3	0.030394
7009	3	0.030389
7010	3	0.030385
7011	1	0.030381
7012	2	0.030376
7013	2	0.030372
7014	4	0.030368
7015	4	0.030364
7016	2	0.030359
7017	3	0.030355
7018	0	0.030351
7019	2	0.030346
7020	3	0.030342
7021	3	0.030338
7022	1	0.030333
7023	3	0.030329
7024	3	0.030325
7025	2	0.030320
7026	2	0.030316
7027	5	0.030454
7028	5	0.030592
7029	4	0.030588
7030	5	0.030725
7031	3	0.030721
7032	2	0.030717
7033	4	0.030712
7034	3	0.030708
7035	3	0.030704
7036	3	0.030699
7037	1	0.030695
7038	3	0.030691
7039	1	0.030686
7040	2	0.030682
7041	2	0.030677
7042	3	0.030673
7043	1	0.030669
7044	2	0.030664
7045	2	0.030660
7046	2	0.030656
7047	3	0.030651
7048	4	0.030647
7049	2	0.030643
7050	3	0.030638
7051	3	0.030634
7052	1	0.030630
7053	3	0.030625
7054	3	0.030621
7055	3	0.030617
7056	2	0.030612
7057	2	0.030608
7058	3	0.030604
7059	2	0.030599
7060	2	0.030595
7061	1	0.030591
7062	4	0.030586
7063	3	0.030582
7064	4	0.030578
7065	2	0.030573
7066	1	0.030569
7067	1	0.030565
7068	4	0.030560
7069	3	0.030556
7070	1	0.030552
7071	1	0.030547
7072	1	0.030543
7073	3	0.030539
7074	3	0.030534
7075	3	0.030530
7076	2	0.030526
7077	1	0.030521
7078	3	0.030517
7079	2	0.030513
7080	3	0.030508
7081	2	0.030504
7082	3	0.030500
7083	4	0.030496
7084	4	0.030491
7085	5	0.030628
7086	2	0.030624
7087	3	0.030619
7088	2	0.030615
7089	4	0.030611
