Run	gain	Running avg
5692	2	0.121926
5693	4	0.121904
5694	16	0.122058
5695	2	0.122037
5696	4	0.122015
5697	2	0.121994
5698	2	0.121973
5699	2	0.121951
5700	8	0.121930
5701	4	0.121908
5702	8	0.121887
5703	2	0.121866
5704	32	0.122020
5705	2	0.121998
5706	8	0.121977
5707	2	0.121955
5708	16	0.122109
5709	4	0.122088
5710	32	0.122242
5711	8	0.122220
5712	8	0.122199
5713	4	0.122177
5714	2	0.122156
5715	4	0.122135
5716	8	0.122113
5717	8	0.122092
5718	8	0.122071
5719	2	0.122049
5720	2	0.122028
5721	4	0.122007
5722	2	0.121985
5723	2	0.121964
5724	2	0.121943
5725	2	0.121921
5726	2	0.121900
5727	2	0.121879
5728	2	0.121858
5729	2	0.121836
5730	16	0.121990
5731	2	0.121968
5732	4	0.121947
5733	16	0.122100
5734	2	0.122079
5735	2	0.122058
5736	2	0.122036
5737	2	0.122015
5738	16	0.122168
5739	2	0.122147
5740	2	0.122125
5741	64	0.122278
5742	2	0.122257
5743	4	0.122236
5744	2	0.122214
5745	4	0.122193
5746	2	0.122172
5747	2	0.122151
5748	4	0.122129
5749	2	0.122108
5750	2	0.122087
5751	2	0.122066
5752	4	0.122045
5753	32	0.122197
5754	2	0.122176
5755	8	0.122155
5756	2	0.122133
5757	2	0.122112
5758	4	0.122091
5759	2	0.122070
5760	2	0.122049
5761	2	0.122027
5762	4	0.122006
5763	2	0.121985
5764	4	0.121964
5765	2	0.121943
5766	64	0.122095
5767	2	0.122074
5768	2	0.122053
5769	2	0.122032
5770	2	0.122010
5771	2	0.121989
5772	4	0.121968
5773	2	0.121947
5774	2	0.121926
5775	2	0.121905
5776	4	0.121884
5777	2	0.121863
5778	2	0.121841
5779	8	0.121820
5780	2	0.121799
5781	2	0.121778
5782	2	0.121757
5783	2	0.121736
5784	2	0.121715
5785	2	0.121694
5786	2	0.121673
5787	2	0.121652
5788	64	0.121804
5789	4	0.121783
5790	16	0.121934
5791	2	0.121913
5792	2	0.121892
5793	4	0.121871
5794	4096	0.122023
5795	2	0.122002
5796	16	0.122153
5797	4	0.122132
5798	2	0.122111
5799	2	0.122090
5800	1024	0.122241
5801	2	0.122220
5802	2	0.122199
5803	4	0.122178
5804	32	0.122329
5805	2	0.122308
5806	4	0.122287
5807	2	0.122266
5808	8	0.122245
5809	2	0.122224
5810	8	0.122203
5811	2	0.122182
5812	2	0.122161
5813	2	0.122140
5814	2	0.122119
5815	2	0.122098
5816	2	0.122077
5817	4	0.122056
5818	4	0.122035
5819	32	0.122186
5820	256	0.122337
5821	2	0.122316
5822	16	0.122467
5823	2	0.122445
5824	4	0.122424
5825	4	0.122403
5826	2	0.122382
5827	2	0.122361
5828	2	0.122340
5829	2	0.122319
5830	4	0.122298
5831	2	0.122277
5832	2	0.122257
5833	2	0.122236
5834	2	0.122215
5835	4	0.122194
5836	2	0.122173
5837	2	0.122152
5838	2	0.122131
5839	2	0.122110
5840	8	0.122089
5841	2	0.122068
5842	2	0.122047
5843	32	0.122198
5844	4	0.122177
5845	4	0.122156
5846	4	0.122135
5847	2	0.122114
5848	64	0.122264
5849	8	0.122243
5850	4	0.122222
5851	2	0.122201
5852	2	0.122180
5853	2	0.122160
5854	4	0.122139
5855	2	0.122118
5856	64	0.122268
5857	2	0.122247
5858	2	0.122226
5859	2	0.122205
5860	2	0.122184
5861	2	0.122163
5862	8	0.122143
5863	2	0.122122
5864	4	0.122101
5865	2	0.122080
5866	4	0.122059
5867	2	0.122039
5868	4	0.122018
5869	4	0.121997
5870	8	0.121976
5871	2	0.121955
5872	2	0.121935
5873	16	0.122084
5874	8	0.122063
5875	2	0.122043
5876	2	0.122022
5877	2	0.122001
5878	4	0.121980
5879	32	0.122130
5880	8	0.122109
5881	4	0.122088
5882	2	0.122067
5883	2	0.122047
5884	2	0.122026
5885	4	0.122005
5886	4	0.121984
5887	4	0.121964
5888	2	0.121943
5889	4	0.121922
5890	2	0.121902
5891	8	0.121881
5892	2	0.121860
5893	1024	0.122009
5894	4	0.121988
5895	2	0.121968
5896	2	0.121947
5897	8	0.121926
5898	2	0.121906
5899	2	0.121885
5900	4	0.121864
5901	4	0.121844
5902	8	0.121823
5903	4	0.121802
5904	2	0.121782
5905	8	0.121761
5906	4	0.121741
5907	8	0.121720
5908	2	0.121699
5909	4	0.121679
5910	2	0.121658
5911	4	0.121638
5912	16	0.121786
5913	8	0.121766
5914	2	0.121745
5915	2	0.121724
5916	2	0.121704
5917	4	0.121683
5918	8	0.121663
5919	4	0.121642
5920	4	0.121622
5921	2	0.121601
5922	4	0.121581
5923	2	0.121560
5924	2	0.121540
5925	2	0.121519
5926	4	0.121498
5927	2	0.121478
5928	4	0.121457
5929	128	0.121606
5930	4	0.121585
5931	2	0.121565
5932	2	0.121544
5933	8192	0.121692
5934	4	0.121672
5935	2	0.121651
5936	4	0.121631
5937	4	0.121610
5938	2	0.121590
5939	8	0.121569
5940	4	0.121549
5941	2	0.121528
5942	16	0.121676
5943	2	0.121656
5944	4	0.121635
5945	4	0.121615
5946	4	0.121594
5947	8	0.121574
5948	16	0.121722
5949	8	0.121701
5950	2	0.121681
5951	8	0.121660
5952	8	0.121640
5953	2	0.121619
5954	4	0.121599
5955	4	0.121579
5956	16	0.121726
5957	2	0.121706
5958	2	0.121685
5959	2	0.121665
5960	8	0.121644
5961	4	0.121624
5962	4	0.121603
5963	2	0.121583
5964	4	0.121563
5965	2	0.121542
5966	4	0.121522
5967	4	0.121502
5968	4	0.121481
5969	2	0.121461
5970	2	0.121441
5971	2	0.121420
5972	2	0.121400
5973	32	0.121547
5974	2	0.121527
5975	4	0.121506
5976	2	0.121486
5977	2	0.121466
5978	2	0.121445
5979	2	0.121425
5980	2	0.121405
5981	2	0.121384
5982	2	0.121364
5983	2	0.121344
5984	8	0.121324
5985	16	0.121470
5986	2	0.121450
5987	4	0.121430
5988	2	0.121409
5989	2	0.121389
5990	16	0.121536
5991	2	0.121516
5992	4	0.121495
5993	2	0.121475
5994	8	0.121455
5995	2	0.121435
5996	4	0.121414
5997	4	0.121394
5998	32	0.121541
5999	2	0.121520
6000	1024	0.121667
6001	2	0.121646
6002	2	0.121626
6003	2	0.121606
6004	2	0.121586
6005	2	0.121565
6006	4	0.121545
6007	8	0.121525
6008	2	0.121505
6009	2	0.121484
6010	4	0.121464
6011	4	0.121444
6012	2	0.121424
6013	32	0.121570
6014	2	0.121550
6015	32	0.121696
6016	2	0.121676
6017	2	0.121655
6018	2	0.121635
6019	2	0.121615
6020	4	0.121595
6021	2	0.121574
6022	2	0.121554
6023	2	0.121534
6024	2	0.121514
6025	2	0.121494
6026	8	0.121474
6027	2	0.121453
6028	2	0.121433
6029	2	0.121413
6030	2	0.121393
6031	2	0.121373
6032	2	0.121353
6033	16	0.121498
6034	16	0.121644
6035	2	0.121624
6036	4	0.121604
6037	2	0.121584
6038	2	0.121563
6039	4	0.121543
6040	64	0.121689
6041	16	0.121834
6042	32	0.121979
6043	2	0.121959
6044	8	0.121939
6045	2	0.121919
6046	2	0.121899
6047	2	0.121879
6048	4	0.121858
6049	2	0.121838
6050	4	0.121818
6051	2	0.121798
6052	4	0.121778
6053	8	0.121758
6054	8	0.121738
6055	4	0.121718
6056	64	0.121863
6057	2	0.121842
6058	4	0.121822
6059	2	0.121802
6060	2	0.121782
6061	2	0.121762
6062	2	0.121742
6063	2	0.121722
6064	2	0.121702
6065	4	0.121682
6066	2	0.121662
6067	4	0.121642
6068	8	0.121622
6069	2	0.121602
6070	2	0.121582
6071	2	0.121562
6072	2	0.121542
6073	2	0.121521
6074	2	0.121501
6075	2	0.121481
6076	32	0.121626
6077	2	0.121606
6078	16	0.121751
6079	8	0.121731
6080	2	0.121711
6081	4	0.121691
6082	16	0.121835
6083	2	0.121815
6084	2	0.121795
6085	16	0.121939
6086	2	0.121919
6087	8	0.121899
6088	2	0.121879
6089	4	0.121859
6090	8	0.121839
6091	2	0.121819
6092	4	0.121799
6093	16	0.121943
6094	16	0.122087
6095	4	0.122067
6096	8	0.122047
6097	16	0.122191
6098	2	0.122171
6099	2	0.122151
6100	2	0.122131
6101	8	0.122111
6102	4	0.122091
6103	2	0.122071
6104	32	0.122215
6105	8	0.122195
6106	2	0.122175
6107	2	0.122155
6108	8	0.122135
6109	4	0.122115
6110	16	0.122259
6111	32	0.122402
6112	2	0.122382
6113	2	0.122362
6114	4	0.122342
6115	2	0.122322
6116	4	0.122302
6117	4	0.122282
6118	4	0.122262
6119	2	0.122242
6120	4	0.122222
6121	2	0.122202
6122	2	0.122182
6123	2	0.122162
6124	64	0.122306
6125	4	0.122286
6126	4	0.122266
6127	2	0.122246
6128	256	0.122389
6129	32	0.122532
6130	2	0.122512
6131	2	0.122492
6132	2	0.122472
6133	2	0.122452
6134	2	0.122432
6135	4	0.122412
6136	2	0.122392
6137	4	0.122372
6138	2	0.122353
6139	2	0.122333
6140	4	0.122313
6141	8	0.122293
6142	2	0.122273
6143	2	0.122253
6144	2	0.122233
6145	4	0.122213
6146	16	0.122356
6147	2	0.122336
6148	2	0.122316
6149	2	0.122296
6150	2	0.122276
6151	32	0.122419
6152	2	0.122399
6153	16	0.122542
6154	2	0.122522
6155	4	0.122502
6156	4	0.122482
6157	2	0.122462
6158	8	0.122442
6159	4	0.122422
6160	2	0.122403
6161	2	0.122383
6162	4	0.122363
6163	2	0.122343
6164	2	0.122323
6165	4	0.122303
6166	8	0.122283
6167	2	0.122264
6168	2	0.122244
6169	8	0.122224
6170	4	0.122204
6171	2	0.122184
6172	2	0.122165
6173	2	0.122145
6174	4	0.122125
6175	4	0.122105
6176	8	0.122085
6177	2	0.122066
6178	2	0.122046
6179	2	0.122026
6180	64	0.122168
6181	16	0.122310
6182	4	0.122291
6183	2	0.122271
6184	4	0.122251
6185	16	0.122393
6186	4	0.122373
6187	4	0.122353
6188	2	0.122334
6189	2	0.122314
6190	8	0.122294
6191	2	0.122274
6192	2	0.122255
6193	2	0.122235
6194	32	0.122376
6195	4	0.122357
6196	2	0.122337
6197	8	0.122317
6198	2	0.122298
6199	2	0.122278
6200	8	0.122258
6201	2	0.122238
6202	4	0.122219
6203	2	0.122199
6204	8	0.122179
6205	2	0.122160
6206	2	0.122140
6207	4	0.122120
6208	4	0.122101
6209	8	0.122081
6210	8	0.122061
6211	8	0.122042
6212	8	0.122022
6213	2	0.122002
6214	4	0.121983
6215	2	0.121963
6216	2	0.121943
6217	2	0.121924
6218	4	0.121904
6219	32	0.122045
6220	4	0.122026
6221	8	0.122006
6222	2	0.121986
6223	2	0.121967
6224	8	0.121947
6225	2	0.121928
6226	4	0.121908
6227	4	0.121889
6228	2	0.121869
6229	2	0.121849
6230	8	0.121830
6231	2	0.121810
6232	4	0.121791
6233	128	0.121932
6234	2	0.121912
6235	2	0.121893
6236	2	0.121873
6237	2	0.121853
6238	8	0.121834
6239	2	0.121814
6240	2	0.121795
6241	2	0.121775
6242	2	0.121756
6243	2	0.121736
6244	32	0.121877
6245	2	0.121857
6246	8	0.121838
6247	2	0.121818
6248	2	0.121799
6249	2	0.121779
6250	2	0.121760
6251	2	0.121741
6252	8	0.121721
6253	8	0.121702
6254	2	0.121682
6255	4	0.121663
6256	2	0.121643
6257	2	0.121624
6258	8	0.121604
6259	2	0.121585
6260	16	0.121725
6261	8	0.121706
6262	8	0.121686
6263	128	0.121827
6264	64	0.121967
6265	4	0.121947
6266	2	0.121928
6267	2	0.121908
6268	16	0.122049
6269	8	0.122029
6270	8	0.122010
6271	16	0.122150
6272	4	0.122130
6273	4	0.122111
6274	2	0.122091
6275	2	0.122072
6276	2	0.122052
6277	2	0.122033
6278	4	0.122013
6279	2	0.121994
6280	2	0.121975
6281	2	0.121955
6282	4	0.121936
6283	2	0.121916
6284	2	0.121897
6285	4	0.121877
6286	2	0.121858
6287	2	0.121839
6288	16	0.121978
6289	2	0.121959
6290	4	0.121940
6291	2	0.121920
6292	2	0.121901
6293	4	0.121881
6294	2	0.121862
6295	2	0.121843
6296	4	0.121823
6297	2	0.121804
6298	2	0.121785
6299	2	0.121765
6300	2	0.121746
6301	4	0.121727
6302	8	0.121707
6303	2	0.121688
6304	2	0.121669
6305	2	0.121649
6306	2	0.121630
6307	4	0.121611
6308	2	0.121592
6309	16	0.121731
6310	2	0.121712
6311	2	0.121692
6312	16	0.121831
6313	4	0.121812
6314	16	0.121951
6315	4	0.121932
6316	2	0.121913
6317	2	0.121893
6318	4	0.121874
6319	2	0.121855
6320	2	0.121835
6321	2	0.121816
6322	2	0.121797
6323	2	0.121778
6324	4	0.121758
6325	8	0.121739
6326	2	0.121720
6327	16	0.121859
6328	4	0.121839
6329	4	0.121820
6330	16	0.121959
6331	32	0.122098
6332	8	0.122078
6333	2	0.122059
6334	2	0.122040
6335	4	0.122021
6336	32	0.122159
6337	16	0.122298
6338	2	0.122278
6339	2	0.122259
6340	2	0.122240
6341	2	0.122220
6342	2	0.122201
6343	16	0.122340
6344	4	0.122320
6345	2	0.122301
6346	64	0.122439
6347	2	0.122420
6348	8	0.122401
6349	2	0.122381
6350	2	0.122362
6351	2	0.122343
6352	4	0.122324
6353	2	0.122304
6354	4	0.122285
6355	8	0.122266
6356	2	0.122247
6357	2	0.122227
6358	2	0.122208
6359	8	0.122189
6360	2	0.122170
6361	1024	0.122308
6362	2	0.122289
6363	2	0.122269
6364	2	0.122250
6365	4	0.122231
6366	4	0.122212
6367	2	0.122193
6368	2	0.122173
6369	8	0.122154
6370	2	0.122135
6371	4	0.122116
6372	4	0.122097
6373	4	0.122078
6374	2	0.122058
6375	8	0.122039
6376	2	0.122020
6377	32	0.122158
6378	64	0.122295
6379	2	0.122276
6380	2	0.122257
6381	8	0.122238
6382	2	0.122219
6383	2	0.122200
6384	8	0.122180
6385	2	0.122161
6386	2	0.122142
6387	2	0.122123
6388	2	0.122104
6389	4	0.122085
6390	8	0.122066
6391	8	0.122047
6392	16	0.122184
6393	2	0.122165
6394	4	0.122146
6395	16	0.122283
6396	2	0.122264
6397	4	0.122245
6398	8	0.122226
6399	4	0.122207
6400	2	0.122188
6401	4	0.122168
6402	2	0.122149
6403	16	0.122286
6404	32	0.122423
6405	4	0.122404
6406	4	0.122385
6407	8	0.122366
6408	8	0.122347
6409	2	0.122328
6410	8	0.122309
6411	2	0.122290
6412	4	0.122271
6413	2	0.122252
6414	4	0.122233
6415	2	0.122214
6416	2	0.122195
6417	2	0.122175
6418	8	0.122156
6419	4	0.122137
6420	4	0.122118
6421	2	0.122099
6422	2	0.122080
6423	2	0.122061
6424	4	0.122042
6425	2	0.122023
6426	4	0.122004
6427	2	0.121985
6428	32	0.122122
6429	2	0.122103
6430	64	0.122240
6431	2	0.122220
6432	2	0.122201
6433	32	0.122338
6434	8	0.122319
6435	2	0.122300
6436	2	0.122281
6437	2	0.122262
6438	8	0.122243
6439	2	0.122224
6440	8	0.122205
6441	2	0.122186
6442	16	0.122322
6443	2	0.122303
6444	8	0.122284
6445	4	0.122265
6446	16	0.122401
6447	16	0.122538
6448	16	0.122674
6449	32	0.122810
6450	2	0.122791
6451	4	0.122772
6452	2	0.122753
6453	2	0.122734
6454	4	0.122715
6455	8	0.122696
6456	4	0.122677
6457	2	0.122658
6458	4	0.122639
6459	2	0.122620
6460	16	0.122755
6461	2	0.122736
6462	2	0.122717
6463	2	0.122698
6464	2	0.122679
6465	2	0.122660
6466	16	0.122796
6467	2	0.122777
6468	2	0.122758
6469	4	0.122739
6470	2	0.122720
6471	2	0.122701
6472	2	0.122682
6473	2	0.122663
6474	128	0.122799
6475	4	0.122780
6476	2	0.122761
6477	2	0.122742
6478	4	0.122723
6479	2	0.122704
6480	4	0.122685
6481	8	0.122666
6482	2	0.122647
6483	2	0.122628
6484	2	0.122610
6485	2	0.122591
6486	2	0.122572
6487	2	0.122553
6488	4	0.122534
6489	2	0.122515
6490	2	0.122496
6491	2	0.122477
6492	2	0.122458
6493	8	0.122440
6494	8	0.122421
6495	16	0.122556
6496	2	0.122537
6497	2	0.122518
6498	2	0.122499
6499	2	0.122480
6500	2	0.122462
6501	4	0.122443
6502	2	0.122424
6503	16	0.122559
6504	4	0.122540
6505	2048	0.122675
6506	2	0.122656
6507	4	0.122637
6508	4	0.122618
6509	8	0.122599
6510	4	0.122581
6511	2	0.122562
6512	4	0.122543
6513	2	0.122524
6514	2	0.122505
6515	8	0.122487
6516	32	0.122621
6517	2	0.122602
6518	4	0.122584
6519	2	0.122565
6520	32	0.122699
6521	16	0.122834
6522	2	0.122815
6523	2	0.122796
6524	2	0.122777
6525	4	0.122759
6526	2	0.122740
6527	4	0.122721
6528	8	0.122702
6529	8	0.122683
6530	8	0.122665
6531	8	0.122646
6532	2	0.122627
6533	8	0.122608
6534	4	0.122590
6535	2	0.122571
6536	32	0.122705
6537	2	0.122686
6538	16	0.122820
6539	2	0.122802
6540	4	0.122783
6541	2	0.122764
6542	4	0.122745
6543	4	0.122727
6544	8	0.122708
6545	4	0.122689
6546	2	0.122670
6547	16	0.122804
6548	8	0.122786
6549	2	0.122767
6550	64	0.122901
6551	2	0.122882
6552	2	0.122863
6553	4	0.122844
6554	8	0.122826
6555	8	0.122807
6556	16	0.122941
6557	2	0.122922
6558	4	0.122903
6559	8	0.122885
6560	2	0.122866
6561	256	0.123000
6562	2	0.122981
6563	2	0.122962
6564	2	0.122943
6565	8	0.122925
6566	4	0.122906
6567	2	0.122887
6568	4	0.122868
6569	16	0.123002
6570	2	0.122983
6571	8	0.122965
6572	2	0.122946
6573	2	0.122927
6574	8	0.122908
6575	2	0.122890
6576	2	0.122871
6577	32	0.123004
6578	8	0.122986
6579	4	0.122967
6580	4	0.122948
6581	2	0.122930
6582	4	0.122911
6583	2	0.122892
6584	16	0.123026
6585	8	0.123007
6586	8	0.122988
6587	8	0.122969
6588	2	0.122951
6589	2	0.122932
6590	32	0.123065
6591	4	0.123047
6592	4	0.123028
6593	4	0.123009
6594	2	0.122991
6595	4	0.122972
6596	2	0.122953
6597	4	0.122935
6598	2	0.122916
6599	2	0.122897
6600	2	0.122879
6601	8	0.122860
6602	2	0.122842
6603	128	0.122974
6604	2	0.122956
6605	2	0.122937
6606	4	0.122919
6607	4	0.122900
6608	4	0.122881
6609	2	0.122863
6610	64	0.122995
6611	2	0.122977
6612	2	0.122958
6613	2	0.122940
6614	2	0.122921
6615	2	0.122902
6616	2	0.122884
6617	4	0.122865
6618	2	0.122847
6619	4	0.122828
6620	4	0.122810
6621	64	0.122942
6622	2	0.122924
6623	8	0.122905
6624	2	0.122886
6625	2	0.122868
6626	16	0.123000
6627	2	0.122982
6628	8	0.122963
6629	8	0.122945
6630	2	0.122926
6631	8	0.122908
6632	64	0.123040
6633	64	0.123172
6634	2	0.123153
6635	2	0.123135
6636	2	0.123116
6637	2	0.123098
6638	2	0.123079
6639	16	0.123211
6640	4	0.123193
6641	4	0.123174
6642	2	0.123156
6643	8	0.123137
6644	2	0.123119
6645	4	0.123100
6646	2	0.123082
6647	4	0.123063
6648	64	0.123195
6649	4	0.123176
6650	4	0.123158
6651	4	0.123139
6652	4	0.123121
6653	4	0.123102
6654	2	0.123084
6655	4	0.123065
6656	8	0.123047
6657	32	0.123179
6658	4	0.123160
6659	16	0.123292
6660	2	0.123273
6661	2	0.123255
6662	4	0.123236
6663	2	0.123218
6664	4	0.123199
6665	8	0.123181
6666	2	0.123162
6667	4	0.123144
6668	2	0.123125
6669	2	0.123107
6670	4	0.123088
6671	8	0.123070
6672	4	0.123052
6673	16	0.123183
6674	2	0.123165
6675	8	0.123146
6676	4	0.123128
6677	4	0.123109
6678	2	0.123091
6679	2	0.123072
6680	4	0.123054
6681	2	0.123035
6682	2	0.123017
6683	4	0.122999
6684	64	0.123130
6685	4	0.123111
6686	16	0.123243
6687	2	0.123224
6688	2	0.123206
6689	2	0.123187
6690	2	0.123169
6691	2	0.123151
6692	16	0.123282
6693	2	0.123263
6694	2	0.123245
6695	8	0.123226
6696	16	0.123357
6697	2	0.123339
6698	2	0.123320
6699	8	0.123302
6700	4	0.123284
6701	2	0.123265
6702	16	0.123396
6703	4	0.123378
6704	2	0.123359
6705	4	0.123341
6706	2	0.123322
6707	4	0.123304
6708	4	0.123286
6709	64	0.123416
6710	4	0.123398
6711	4	0.123380
6712	16	0.123510
6713	4	0.123492
6714	4	0.123473
6715	4	0.123455
6716	2	0.123437
6717	2	0.123418
6718	16	0.123549
6719	2	0.123530
6720	2	0.123512
6721	2	0.123494
6722	2	0.123475
6723	32	0.123606
6724	2	0.123587
6725	2	0.123569
6726	2	0.123550
6727	2	0.123532
6728	2	0.123514
6729	2	0.123495
6730	16	0.123626
6731	2	0.123607
6732	4	0.123589
6733	2	0.123570
6734	2	0.123552
6735	2	0.123534
6736	2	0.123515
6737	2	0.123497
6738	2	0.123479
6739	16	0.123609
6740	8	0.123591
6741	8	0.123572
6742	4	0.123554
6743	16	0.123684
6744	4	0.123665
6745	32	0.123795
6746	8	0.123777
6747	2	0.123759
6748	2	0.123740
6749	2	0.123722
6750	4	0.123704
6751	8	0.123685
6752	4	0.123667
6753	4	0.123649
6754	2	0.123630
6755	4	0.123612
6756	16	0.123742
6757	4	0.123724
6758	8	0.123705
6759	4	0.123687
6760	2	0.123669
6761	4	0.123650
6762	2	0.123632
6763	2	0.123614
6764	8	0.123596
6765	4	0.123577
6766	2	0.123559
6767	4	0.123541
6768	4	0.123522
6769	2	0.123504
6770	2	0.123486
6771	2	0.123468
6772	8	0.123449
6773	8	0.123431
6774	4	0.123413
6775	2	0.123395
6776	2	0.123377
6777	4	0.123358
6778	2	0.123340
6779	64	0.123470
6780	2	0.123451
6781	4	0.123433
6782	2	0.123415
6783	2	0.123397
6784	2	0.123379
6785	64	0.123508
6786	2	0.123490
6787	4	0.123471
6788	8	0.123453
6789	4	0.123435
6790	2	0.123417
6791	2	0.123399
6792	8	0.123380
6793	2	0.123362
6794	8	0.123344
6795	2	0.123326
6796	8	0.123308
6797	8	0.123290
6798	2	0.123272
6799	2	0.123253
6800	2	0.123235
6801	4	0.123217
6802	2	0.123199
6803	4	0.123181
6804	8	0.123163
6805	2	0.123145
6806	4	0.123127
6807	4	0.123109
6808	2	0.123090
6809	4	0.123072
6810	2	0.123054
6811	2	0.123036
6812	2	0.123018
6813	4	0.123000
6814	2	0.122982
6815	8	0.122964
6816	2	0.122946
6817	4	0.122928
6818	16	0.123057
6819	2	0.123039
6820	4	0.123021
6821	8	0.123002
6822	2	0.122984
6823	2	0.122966
6824	2	0.122948
6825	2	0.122930
6826	64	0.123059
6827	2	0.123041
6828	4	0.123023
6829	4	0.123005
6830	2	0.122987
6831	2	0.122969
6832	4	0.122951
6833	4	0.122933
6834	16	0.123061
6835	4	0.123043
6836	4	0.123025
6837	2	0.123007
6838	2	0.122989
6839	2	0.122971
6840	2	0.122953
6841	8	0.122935
6842	8	0.122917
6843	8	0.122899
6844	2	0.122881
6845	8	0.122863
6846	4	0.122845
6847	4	0.122828
6848	2	0.122810
6849	2	0.122792
6850	2	0.122774
6851	2	0.122756
6852	2	0.122738
6853	4	0.122720
6854	4	0.122702
6855	2	0.122684
6856	4	0.122666
6857	4	0.122648
6858	2	0.122631
6859	2	0.122613
6860	2	0.122595
6861	2	0.122577
6862	4	0.122559
6863	2	0.122541
6864	4	0.122523
6865	128	0.122651
6866	8	0.122633
6867	2	0.122615
6868	4	0.122598
6869	2	0.122580
6870	2	0.122562
6871	2	0.122544
6872	2	0.122526
6873	32	0.122654
6874	4	0.122636
6875	2	0.122618
6876	2	0.122600
6877	2	0.122583
6878	2	0.122565
6879	8	0.122547
6880	2	0.122529
6881	2	0.122511
6882	8	0.122493
6883	2	0.122476
6884	16	0.122603
6885	128	0.122731
6886	32	0.122858
6887	8	0.122840
6888	4	0.122822
6889	16	0.122950
6890	2	0.122932
6891	8	0.122914
6892	2	0.122896
6893	4	0.122878
6894	2	0.122860
6895	2	0.122843
6896	4	0.122825
6897	64	0.122952
6898	8	0.122934
6899	4	0.122916
6900	2	0.122899
6901	2	0.122881
6902	2	0.122863
6903	2	0.122845
6904	2	0.122827
6905	4	0.122810
6906	4	0.122792
6907	4	0.122774
6908	2	0.122756
6909	2	0.122738
6910	2	0.122721
6911	2	0.122703
6912	2	0.122685
6913	4	0.122667
6914	2	0.122650
6915	16	0.122777
6916	4	0.122759
6917	2	0.122741
6918	2	0.122723
6919	2	0.122706
6920	2	0.122688
6921	2	0.122670
6922	4	0.122652
6923	2	0.122635
6924	2	0.122617
6925	8	0.122599
6926	2	0.122582
6927	8	0.122564
6928	8	0.122546
6929	2	0.122529
6930	2	0.122511
6931	2	0.122493
6932	4	0.122475
6933	2	0.122458
6934	2	0.122440
6935	4	0.122422
6936	2	0.122405
6937	8	0.122387
6938	4	0.122370
6939	2	0.122352
6940	4	0.122334
6941	2	0.122317
6942	4	0.122299
6943	4	0.122281
6944	8	0.122264
6945	8	0.122246
6946	16	0.122373
6947	8	0.122355
6948	4	0.122337
6949	2	0.122320
6950	2	0.122302
6951	4	0.122285
6952	2	0.122267
6953	4	0.122249
6954	8	0.122232
6955	2	0.122214
6956	16	0.122340
6957	4	0.122323
6958	8	0.122305
6959	16	0.122431
6960	2	0.122414
6961	8	0.122396
6962	32	0.122522
6963	8	0.122505
6964	2	0.122487
6965	8	0.122469
6966	2	0.122452
6967	4	0.122434
6968	2	0.122417
6969	16	0.122543
6970	4	0.122525
6971	2	0.122508
6972	128	0.122633
6973	4	0.122616
6974	2	0.122598
6975	2	0.122581
6976	2	0.122563
6977	2	0.122546
6978	2	0.122528
6979	2	0.122510
6980	8	0.122493
6981	2	0.122475
6982	4	0.122458
6983	4	0.122440
6984	4	0.122423
6985	4	0.122405
6986	8	0.122388
6987	2	0.122370
6988	64	0.122496
6989	2	0.122478
6990	2	0.122461
6991	2	0.122443
6992	2	0.122426
6993	32	0.122551
6994	8	0.122534
6995	4	0.122516
6996	2	0.122499
6997	2	0.122481
6998	8	0.122464
6999	2	0.122446
7000	4	0.122429
7001	16	0.122554
7002	2	0.122536
7003	4	0.122519
7004	4	0.122501
7005	4	0.122484
7006	4	0.122466
7007	4	0.122449
7008	2	0.122432
7009	8	0.122414
7010	2	0.122397
7011	8	0.122379
7012	2	0.122362
7013	2	0.122344
7014	4	0.122327
7015	8	0.122309
7016	16	0.122434
7017	2	0.122417
7018	2	0.122400
7019	4	0.122382
7020	2	0.122365
7021	2	0.122347
7022	2	0.122330
7023	2	0.122312
7024	2	0.122295
7025	4	0.122278
7026	256	0.122403
7027	64	0.122527
7028	2	0.122510
7029	4	0.122493
7030	4	0.122475
7031	2	0.122458
7032	2	0.122440
7033	4	0.122423
7034	64	0.122548
7035	8	0.122530
7036	4	0.122513
7037	2	0.122495
7038	4	0.122478
7039	4	0.122461
7040	8	0.122443
7041	2	0.122426
7042	4	0.122408
7043	4	0.122391
7044	2	0.122374
7045	2	0.122356
7046	2	0.122339
7047	8	0.122322
7048	2	0.122304
7049	4	0.122287
7050	8	0.122270
7051	2	0.122252
7052	2	0.122235
7053	4	0.122217
7054	8	0.122200
7055	4	0.122183
7056	2	0.122166
7057	2	0.122148
7058	8	0.122131
7059	2	0.122114
7060	4	0.122096
7061	2	0.122079
7062	2	0.122062
7063	32	0.122186
7064	8	0.122169
7065	2	0.122151
7066	2	0.122134
7067	2	0.122117
7068	2	0.122100
7069	2	0.122082
7070	2	0.122065
7071	4	0.122048
7072	4	0.122031
7073	16	0.122155
7074	8	0.122137
7075	2	0.122120
7076	2	0.122103
7077	4	0.122086
7078	2	0.122068
7079	2	0.122051
7080	2	0.122034
7081	2	0.122017
7082	2	0.121999
7083	64	0.122123
7084	2	0.122106
7085	32	0.122230
7086	8	0.122213
7087	2	0.122196
7088	2	0.122178
7089	8	0.122161
